"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Middle East & North Africa","MEA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","867456833119.954","1011040661368.21","1058517387377.41","1015063605138.45","1068264788595.46","1092587808619.97","1110771179867.17","1070662136905.7","1039440885137.15","1035009103441.5","1024545906427.71","1035782593656.71","1029744344977.37","1067015604898.19","1095942532308.73","1239614876478.27","1291431905065.63","1352510892646.4","1382280216944.44","1417085501718.35","1456913519545.35","1530885433821.82","1587445493961.99","1659894345258.4","1693026381780.03","1807568941576.93","1835094447120.85","1862824826977.29","1957427051934.35","2111145427078.46","2216780187674.88","2346553443617.61","2468495562496.17","2581633638166.5","2597506311659.44","2727359073741.53","2829317064074.48","2942593662919.33","3008637194510.76","3094454718063.11","3179422260336.28","3320204864674.58","3378352941454.26","3451556729344.38","3491772451025.03","3361080495964.54","3514102260155.11","3724610563758.94","",
"Mexico","MEX","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","152252652573.171","159865285202.924","167322065022.184","180886675638.506","202422104014.502","216794073394.399","230010142108.224","243477063142.707","266420585661.302","275528493149.445","293444689427.522","304485451040.464","329540972100.994","355446582907.804","375980117898.06","397578239556.515","415141036186.84","429216972998.088","467661689730.929","513016316066.798","557939217847.84","611422385009.672","611119202870.245","582860268942.173","603338559439.085","614917928315.68","590751900266.858","602941257735.726","610286657314.692","632412287209.496","665614206119.011","692078394430.311","716775997749.896","737325961696.166","769725007401.88","724231953186.783","769266848154.144","824645415837.671","875650385706.693","899774819969.384","945027050970.19","940766441369.285","938540700842.89","949667521894.28","983527357387.617","1004311720890.22","1052569034881.34","1074439987294.73","1084575521990.53","1016298775445.66","1066822387723.37","1103564231662.5","1142776194576.73","1152513808404.8","1181370028505.37","1213294467527.59","1234800029873.99","1257912134256.87","1282719194430.88","1279151326624.44","1168484439054.37","1236698568609.36","1284907941291.86","",
"Marshall Islands","MHL","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","79611059.3507819","83457251.4370407","96399805.0143235","100126646.420864","93861429.1447068","116897369.755468","127843351.64468","137801130.093014","135470074.034466","139095587.101213","139217748.139832","149159090.72316","158117944.689384","167411685.748537","181161632.422145","162496645.864795","152022660.016749","150776995.8882","148884529.250311","150900543.557139","161201143.185881","167232406.794821","164530138.62115","166816749.709112","169793913.90408","170166806.188381","175980179.831813","162524251.720071","168534754.744632","177714445.945776","177333842.222215","175012775.204431","181331522.43948","179232486.96044","182997300","186921294.824321","193900558.836132","204873799.745564","226094278.513933","219659676.809976","222102953.376059","220602590.759702","",
"Middle income","MIC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","1923231908790.33","1944740854621.94","2007925539564.97","2104709140082.04","2272443499191.83","2408905989796.34","2526051172850.82","2607478308934.67","2759883247522.97","2986284177541.14","3239474268400.85","3447327774708.78","3662007184433.11","3922188080021.65","4151448981505.79","4331017218004.09","4595901242125.72","4806927300195.28","4988778979748.8","5219890014871.62","5473309030806.72","5596040943058.46","5756674588691.84","5853128140858.73","6139095021124.79","6413956950548","6662906333436.22","6985122950118.94","7272823282766.87","7494795544429.14","7656096688498.07","7773928163634.95","7904066893286.79","8180430662446.56","8454397205777.29","8777593395675.64","9254544933577.81","9739230278341.93","10002088775016.2","10384528088065.5","10995446820382.7","11404815974867.6","11943885187985.9","12659140581903.7","13628838099794.7","14619344198123.3","15823978303057.6","17225447466661.8","18236672528383.7","18805099818031","20294803338421.1","21583417204181.5","22779361089345.4","24007769905646.4","25185189815172.4","26306405505225.5","27505086414924.8","28930825312577.4","30350179128228.6","31559194433110","31169777540184.2","33436267113850.5","34628492850523.5","",
"North Macedonia","MKD","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7293742777.22762","6843662857.59735","6394362794.22171","5916750488.0266","5812724181.91604","5747928135.67601","5816047055.53344","5899797047.66049","6099135593.62124","6363778789.48482","6653275727.54115","6449202687.04079","6545532200.7983","6691013307.97393","7003757263.7722","7334620965.18469","7711402289.66945","8210598903.42197","8659882989.55735","8628827362.55974","8918648175.61246","9127334379.6944","9085697011.49163","9351477059.69398","9690853712.45803","10064519962.5655","10351178142.8536","10463154366.0785","10764555646.4726","11185494933.6944","10501962010.2286","11080201767.2592","11318055634.9859","",
"Mali","MLI","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","2003673126.73715","2077977545.27334","2082777661.34078","2210596786.30472","2267386929.8418","2399893394.57508","2364972166.56115","2328815854.76464","2599541842.20181","2953688827.23107","3141208110.07868","3095237272.84908","3417008148.63651","3269193847.81589","3318519585.06418","3073664839.35989","3129632396.26866","3120650002.14343","3753724875.85562","3854798455.67616","3849433952.80993","4133896383.70809","4306585279.69779","4198817500.53154","4691977172.88085","4540958263.56354","4685005096.54492","4862095199.48081","4906876185.26512","5253094838.94342","5506768067.28504","5923722243.04016","6261430310.34669","6257621170.98229","7219807986.60186","7444077477.87234","8122906029.24399","8249623254.49671","8788717883.93358","9198464335.82615","9519823432.35783","9974218416.28021","10453611496.979","11009109646.2422","11362847067.2117","11267770190.6724","11526373211.2665","12342980316.1789","13104764378.326","13871694399.1238","14607651053.629","15301000921.4682","16028741130.4821","15830713976.5248","16313964499.5084","16922029960.6867","",
"Malta","MLT","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","948894147.982462","972179949.761234","1028938994.51457","1071600229.00357","1179150356.81951","1409793120.12924","1649698878.06004","1850700990.57358","2057260655.76681","2273083204.62978","2433329006.23103","2513915073.40541","2571344264.25947","2555597606.11386","2579680815.1817","2646372778.75415","2749189389.50134","2862195216.66578","3103027085.44141","3356826946.97414","3568018054.00224","3791250821.03993","3969095835.33046","4146941071.52367","4381289054.8721","4659172014.52131","4835164585.21951","5089348227.44137","5350207922.81337","5602736392.92752","6705426034.8883","6626657619.86641","6796648861.23412","7073548929.66174","7083470893.27635","7323146769.70907","7506968208.51333","7865403855.12886","8166362456.48445","8073766224.05119","8521346758.81987","8561145756.93887","8913668601.63593","9401545409.21835","10119215994.2817","11091483659.6156","11466536686.6044","12712865430.6498","13655685833.2782","14619603455.7252","13438635854.6526","15091314827.5875","16134998796.0509","",
"Myanmar","MMR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2828449679.40585","2841787547.27205","2957927781.91495","3352790285.19547","3155176194.13226","3492548125.99919","3323097419.78865","3126195294.74394","3503193820.1425","3618509891.6549","3798687461.85161","3955571827.41072","4051923282.51631","4012695611.65028","4227068886.50069","4402606764.5558","4670302700.25815","4948292502.5588","5270813153.64547","5544962771.25798","5985151752.42217","6365553309.76243","6722271051.04507","7017452203.08974","7363604034.63537","7573540403.23861","7493461667.92538","7193301185.47842","6376686022.01178","6612323536.23547","6798588278.06538","6754355513.21263","7406889912.42163","7854222379.2768","8441557858.14686","9028081640.20486","9609735241.63158","10152837401.3288","10748424484.3639","11924853515.2014","13564035598.3199","15102739399.1412","16918921354.5226","19261176300.6656","21873889689.1721","24841946848.8961","28090305003.4835","31458735736.7268","34684925159.3171","38344187918.5942","42038435487.0408","44389007199.368","47643906812.0614","51658382888.3251","55786360663.8555","59687411768.8224","63291300052.9042","67174922732.934","71386026081.9","76082591310.7525","69198374500.1614","60883240301.8197","63341396862.6989","",
"Middle East & North Africa (excluding high income)","MNA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","192573532182.549","205330465921.809","222978721288.684","246426809947.835","275194982766.572","299450507424.382","323385178591.039","367023971426.971","387805730278.598","412375841605.483","424126018616.858","490249699218.274","492601924748.077","473596074288.159","461234566039.477","434027894096.3","434321679934.708","490573385714.334","516721985761.642","515988091510.669","533340508381.251","522546773213.762","531414072176.596","532427164608.335","542814816625.426","607330193990.436","602637077726.082","634231333654.59","647328931722.354","660936004562.125","680593221844.717","725215327289.689","753410512237.495","804230869222.365","841203256156.967","892238577083.191","916954882213.3","945661280421.834","967385644724.913","1042400460013.55","1089460314657.32","1145827892410.71","1215640121620.65","1260899181647.87","1293853664448.75","1361654965476.01","1347899441676.68","1397540035956.63","1403784915092.32","1428487568676.03","1439069684881.38","1515959013957.66","1563325370107.11","1591497512359.15","1605864655007.62","1554335333345.29","1622153361292.16","1690865424223.06","",
"Montenegro","MNE","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2736010099.90435","2870074754.75588","2600287781.64139","2680896704.41373","2710382244.12711","2761986207.28668","2830556912.75965","2955838797.30471","3079410727.33931","3343205923.09283","3570883265.45237","3828799329.0696","3606916694.21482","3705541738.49878","3825173338.5745","3720983620.19194","3853040581.41813","3921767211.59682","4054730077.57718","4174315433.82382","4371195571.75916","4593160022.61922","4779777587.71771","4048142110.54292","4576160079.60802","4869340027.24234","",
"Mongolia","MNG","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","2484401291.11981","2691653428.46928","2848685511.08964","3017709971.3509","3190107887.21565","3489180326.59186","3609858808.62016","3794249397.05414","3952780563.85351","3826905840.8639","3494212069.76499","3170771527.90814","3070296387.65315","3135828262.42822","3335782058.86711","3410339918.29364","3543231097.14284","3661572769.35615","3773996564.97664","3817248910.66296","3929961221.71521","4115965440.05725","4404273778.31917","4872245746.85238","5225662152.64429","5672782077.14901","6254129712.42599","6810770268.31901","6724368909.15607","7152385862.09146","8389088993.66654","9422609644.69237","10520241544.9149","11349786311.9875","11619892590.6941","11793003947.8926","12457761002.7432","13422599720.3616","14174566537.4555","13528524951.0287","13749955731.6936","14441951078.838","",
"Northern Mariana Islands","MNP","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1607115151.51515","1612630303.0303","1562993939.39394","1364448484.84848","1270690909.09091","1185757575.75758","1054496969.69697","869187878.787879","881321212.121212","816242424.242424","822860606.060606","844921212.121212","880218181.818182","910000000","1175830303.0303","1448278787.87879","1169212121.21212","1036848484.84848","729103030.30303","","","",
"Mozambique","MOZ","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","2851825334.41035","2994416685.38606","2787801950.79647","2350116987.73069","2197359386.36335","2219332908.17769","2168288339.46769","2487026734.54217","2690962806.89323","2865875511.88323","2894534061.65469","3037102925.87601","2806992350.59937","3114089525.00613","3314642610.85013","3385008953.52437","3747066497.85064","4189780379.08586","4624228447.72781","5170672900.3853","5210292403.59676","5879902615.65954","6448401314.435","6913827631.93056","7481086789.73586","7953294766.92377","8741520167.29262","9410189984.44687","10057425620.5829","10653727556.9369","11365367724.1329","12176179697.5618","13149604768.3812","14013719723.4859","15093136077.3533","16208985769.615","16970320249.5828","17418032489.647","18025040003.7281","18442825714.2874","18217911226.1181","18651029765.1561","19464182832.5048","",
